,group1,group2,weight,group1_name,group2_name,num_members1,num_members2,category_name1,category_name2
234,1585196,11131552,2,Tennessee Hiking Group,Hiking Club of Nashville and Suburbs,4828,3381,Outdoors & Adventure,Outdoors & Adventure
235,1585196,20493986,1,Tennessee Hiking Group,R-Ladies Nashville,4828,210,Outdoors & Adventure,Career & Business
236,1585196,20186791,1,Tennessee Hiking Group,Free & Cheap Events,4828,2189,Outdoors & Adventure,Socializing
237,1585196,1324203,2,Tennessee Hiking Group,Nashville Psychic Meetup,4828,2360,Outdoors & Adventure,New Age & Spirituality
238,1585196,19828398,2,Tennessee Hiking Group,Nashville English Language Learning Meetup,4828,436,Outdoors & Adventure,Language & Ethnic Identity
239,1585196,15335602,1,Tennessee Hiking Group,Brentwood TN Conversational Spanish Language Meetup Group,4828,315,Outdoors & Adventure,Language & Ethnic Identity
240,1585196,18297014,3,Tennessee Hiking Group,Nashville Christian Singles,4828,1683,Outdoors & Adventure,Outdoors & Adventure
241,1585196,1307837,1,Tennessee Hiking Group,Mid-TN Scrapbooking Club,4828,520,Outdoors & Adventure,Hobbies & Crafts
242,1585196,6707902,2,Tennessee Hiking Group,Data Science Nashville,4828,1046,Outdoors & Adventure,Tech
243,1585196,4126912,1,Tennessee Hiking Group,Nashville Online Entrepreneurs,4828,1532,Outdoors & Adventure,Career & Business
244,1585196,20384452,1,Tennessee Hiking Group,Thrills and Chills Book Club,4828,105,Outdoors & Adventure,Book Clubs
245,1585196,16062152,1,Tennessee Hiking Group,Design Thinking Nashville,4828,1026,Outdoors & Adventure,Tech
246,1585196,4705492,1,Tennessee Hiking Group,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",4828,2307,Outdoors & Adventure,Career & Business
247,1585196,11077852,2,Tennessee Hiking Group,Sunday Assembly Nashville,4828,918,Outdoors & Adventure,Religion & Beliefs
248,1585196,21174496,3,Tennessee Hiking Group,20's & 30's Women looking for girlfriends,4828,2782,Outdoors & Adventure,Socializing
249,1585196,25397992,1,Tennessee Hiking Group,the New World is in Order!,4828,73,Outdoors & Adventure,New Age & Spirituality
250,1585196,18243826,14,Tennessee Hiking Group,Middle TN 40+ singles,4828,2583,Outdoors & Adventure,Singles
251,1585196,1505523,1,Tennessee Hiking Group,Strictly Belcourt,4828,1729,Outdoors & Adventure,Movies & Film
252,1585196,6629622,3,Tennessee Hiking Group,North Nashville Party Chicks,4828,435,Outdoors & Adventure,Socializing
253,1585196,15297782,1,Tennessee Hiking Group,Nashville Product Meetup,4828,560,Outdoors & Adventure,Tech
254,1585196,1358081,1,Tennessee Hiking Group,Nashville Online Business Strategy Meetup,4828,1447,Outdoors & Adventure,Career & Business
255,1585196,6928642,1,Tennessee Hiking Group,Middle Tennessee Sierra Club Outings and Adventures,4828,3509,Outdoors & Adventure,Community & Environment
256,1585196,18562307,3,Tennessee Hiking Group,Nashville Young Professionals Meetup,4828,3210,Outdoors & Adventure,Career & Business
257,1585196,18495240,30,Tennessee Hiking Group,Middle Tennessee Hiking Meetup,4828,1576,Outdoors & Adventure,Outdoors & Adventure
258,1585196,12847372,7,Tennessee Hiking Group,Mount Juliet/Wilson County Hiking & Outdoors,4828,802,Outdoors & Adventure,Outdoors & Adventure
259,1585196,19728145,18,Tennessee Hiking Group,Stepping Out Social Dance Meetup,4828,1778,Outdoors & Adventure,Dancing
260,1585196,19416348,1,Tennessee Hiking Group,Bellevue Business Networking Meetup,4828,298,Outdoors & Adventure,Career & Business
261,1585196,18425641,1,Tennessee Hiking Group,Greater Nashville Networking Group,4828,510,Outdoors & Adventure,Career & Business
262,1585196,20931376,1,Tennessee Hiking Group,Walk and Talk Meetup,4828,493,Outdoors & Adventure,Fitness
263,1585196,1526075,1,Tennessee Hiking Group,Nashville Area Gamer Association - NAGA,4828,2730,Outdoors & Adventure,Games
264,1585196,20757821,1,Tennessee Hiking Group,Never Bored in Nashville,4828,1872,Outdoors & Adventure,Music
265,1585196,5282132,2,Tennessee Hiking Group,One Dharma Nashville Meditation Group,4828,1191,Outdoors & Adventure,New Age & Spirituality
266,1585196,19266390,3,Tennessee Hiking Group,Nashville Networking Business Luncheon,4828,1444,Outdoors & Adventure,Career & Business
267,1585196,1371991,3,Tennessee Hiking Group,The Joy of Dining Out with Friends Meetup,4828,2032,Outdoors & Adventure,Food & Drink
268,1585196,18506072,6,Tennessee Hiking Group,20s in Nashville,4828,3811,Outdoors & Adventure,Socializing
269,1585196,18286946,1,Tennessee Hiking Group,Dine and Unwind in East Nashville,4828,2667,Outdoors & Adventure,Food & Drink
270,1585196,20129636,1,Tennessee Hiking Group,Nashville Classic and Contemporary Fiction Group (for women),4828,112,Outdoors & Adventure,Book Clubs
271,1585196,19934054,1,Tennessee Hiking Group,Outdoor Fit - HIIT,4828,205,Outdoors & Adventure,Fitness
272,1585196,11625832,3,Tennessee Hiking Group,PyNash,4828,1442,Outdoors & Adventure,Tech
273,1585196,18529135,1,Tennessee Hiking Group,Franklin AM - Networking,4828,360,Outdoors & Adventure,Career & Business
274,1585196,1763190,3,Tennessee Hiking Group,Nashville Tennis Meetup,4828,1563,Outdoors & Adventure,Sports & Recreation
275,1585196,18571126,1,Tennessee Hiking Group,Bellevue Business Buzz Networking  Group,4828,5,Outdoors & Adventure,Career & Business
276,1585196,1187715,6,Tennessee Hiking Group,What the Pho!,4828,1889,Outdoors & Adventure,Food & Drink
277,1585196,16487812,2,Tennessee Hiking Group,Code for Nashville,4828,1763,Outdoors & Adventure,Tech
278,1585196,24803205,2,Tennessee Hiking Group,Brentwood Happy Hour / Dining Out Meetup,4828,415,Outdoors & Adventure,Music
279,1585196,20586888,1,Tennessee Hiking Group,Nashville Women & Beauty,4828,5,Outdoors & Adventure,Fashion & Beauty
280,1585196,1665418,1,Tennessee Hiking Group,Music City Tango,4828,401,Outdoors & Adventure,Dancing
281,1585196,6335372,1,Tennessee Hiking Group,Nashville soccer,4828,2869,Outdoors & Adventure,Sports & Recreation
282,1585196,11862932,1,Tennessee Hiking Group,Nashville Linux Users Group,4828,564,Outdoors & Adventure,Tech
283,1585196,19249559,3,Tennessee Hiking Group,Climb Nashville Meetup,4828,933,Outdoors & Adventure,Outdoors & Adventure
284,1585196,22730657,2,Tennessee Hiking Group,Her Heart Project,4828,490,Outdoors & Adventure,Health & Wellbeing
285,1585196,19218850,1,Tennessee Hiking Group,Greater Nashville Healthcare Analytics,4828,764,Outdoors & Adventure,Tech
286,1585196,21837219,1,Tennessee Hiking Group,All Things Angular,4828,302,Outdoors & Adventure,Tech
287,1585196,20336043,4,Tennessee Hiking Group,Nashville Ladies Volunteering and Having Fun,4828,1639,Outdoors & Adventure,Socializing
288,1585196,18314669,1,Tennessee Hiking Group,Beer and Bible Nashville,4828,445,Outdoors & Adventure,Religion & Beliefs
289,1585196,18589616,3,Tennessee Hiking Group,Agile Nashville User Group,4828,862,Outdoors & Adventure,Tech
290,1585196,18314164,1,Tennessee Hiking Group,NashBI,4828,784,Outdoors & Adventure,Tech
291,1585196,9376702,1,Tennessee Hiking Group,Nashville Women Programmers,4828,1091,Outdoors & Adventure,Tech
292,1585196,1751502,1,Tennessee Hiking Group,Women 'n' Wine of Williamson County,4828,959,Outdoors & Adventure,Career & Business
293,1585196,18944977,1,Tennessee Hiking Group,Aussies in Nashville,4828,77,Outdoors & Adventure,Language & Ethnic Identity
294,1585196,18616278,1,Tennessee Hiking Group,Franklin Developer Lunch & Learn,4828,629,Outdoors & Adventure,Tech
295,1585196,1349592,7,Tennessee Hiking Group,Board Game Lovers Meetup,4828,2261,Outdoors & Adventure,Games
296,1585196,17872862,1,Tennessee Hiking Group,Nashville Amazon Web Services User Group,4828,476,Outdoors & Adventure,Tech
297,1585196,18573279,1,Tennessee Hiking Group,Advanced Audio + Applications Exchange (A3E) - Nashville,4828,271,Outdoors & Adventure,Music
298,1585196,23515107,2,Tennessee Hiking Group,CityWalks,4828,654,Outdoors & Adventure,Fitness
299,1585196,22197221,8,Tennessee Hiking Group,Team Green Adventures,4828,1812,Outdoors & Adventure,Outdoors & Adventure
300,1585196,19443174,2,Tennessee Hiking Group,Couples New 2 Nashville & Know (almost) NoOne.  Ages 40 & Up,4828,398,Outdoors & Adventure,Socializing
301,1585196,20807142,1,Tennessee Hiking Group,Music City Young Professionals,4828,1388,Outdoors & Adventure,Socializing
302,1585196,22422502,1,Tennessee Hiking Group,Conscious Transformation - Nashville,4828,387,Outdoors & Adventure,Health & Wellbeing
303,1585196,526316,1,Tennessee Hiking Group,¡Diablos Que Bailan! (Salsa Nashville),4828,3472,Outdoors & Adventure,Dancing
304,1585196,1642477,2,Tennessee Hiking Group,"Movie Lovers:  New, Classic, and Foreign Films Meetup",4828,875,Outdoors & Adventure,Movies & Film
305,1585196,22736876,1,Tennessee Hiking Group,Business Connections Networking Group,4828,126,Outdoors & Adventure,Career & Business
306,1585196,19828207,2,Tennessee Hiking Group,Nashville Purely Social and Super-Awesome Social Group,4828,1441,Outdoors & Adventure,Socializing
307,1585196,10016242,2,Tennessee Hiking Group,NashJS,4828,1975,Outdoors & Adventure,Tech
308,1585196,5327862,1,Tennessee Hiking Group,Nashville Animal Advocacy,4828,344,Outdoors & Adventure,Pets & Animals
309,1585196,16548342,1,Tennessee Hiking Group,Piano Music Lovers of Nashville,4828,88,Outdoors & Adventure,Music
310,1585196,47094,1,Tennessee Hiking Group,The Greater Nashville RPG and Board Gamers Group,4828,2375,Outdoors & Adventure,Games
311,1585196,18414590,1,Tennessee Hiking Group,Women 'n' Wine of Nashville,4828,690,Outdoors & Adventure,Career & Business
312,1179719,535553,1,Nashvegans!,Nash.rb,965,881,Movements & Politics,Tech
313,1179719,18798102,2,Nashvegans!,Wellness Nashville,965,540,Movements & Politics,Health & Wellbeing
314,1179719,191516,4,Nashvegans!,Vegan Food & Friends,965,850,Movements & Politics,Food & Drink
315,1179719,788001,2,Nashvegans!,The Middle TN Alternative Health Meetup Group,965,992,Movements & Politics,Health & Wellbeing
316,1179719,1728035,1,Nashvegans!,WordPress Nashville,965,1643,Movements & Politics,Tech
317,1179719,18855476,1,Nashvegans!,Savvy Coders - Nashville,965,243,Movements & Politics,Tech
318,1179719,18955830,5,Nashvegans!,Eat Love Nash,965,5008,Movements & Politics,Socializing
319,1179719,11294262,1,Nashvegans!,Let's Talk Franklin Toastmasters Club,965,608,Movements & Politics,Career & Business
320,1179719,20181560,1,Nashvegans!,Tails of the Trail,965,1241,Movements & Politics,Pets & Animals
321,1179719,339011,2,Nashvegans!,Nashville Hiking Meetup,965,15838,Movements & Politics,Outdoors & Adventure
322,1179719,168014,1,Nashvegans!,The Nashville Writers Meetup,965,3286,Movements & Politics,Writing
323,1179719,13560402,1,Nashvegans!,Nashville Modern Excel & Power BI User Group,965,540,Movements & Politics,Tech
324,1179719,19030621,1,Nashvegans!,"Lesbians in the Workplace, Nashville",965,567,Movements & Politics,LGBT
325,1179719,7130232,1,Nashvegans!,Nashville Software Beginners,965,1308,Movements & Politics,Tech
326,1179719,929402,1,Nashvegans!,Paddle Adventures Unlimited,965,6331,Movements & Politics,Outdoors & Adventure
327,1179719,710272,2,Nashvegans!,Spiritual Psychology and Consciousness Group,965,1382,Movements & Politics,New Age & Spirituality
328,1179719,19713173,1,Nashvegans!,Transplant Nashville,965,2152,Movements & Politics,Socializing
329,1179719,17487002,2,Nashvegans!,Nashville Alternative Health & Wellness,965,1328,Movements & Politics,Health & Wellbeing
330,1179719,22374557,1,Nashvegans!,1-on-1 Conversations Nashville,965,289,Movements & Politics,Language & Ethnic Identity
331,1179719,20186791,1,Nashvegans!,Free & Cheap Events,965,2189,Movements & Politics,Socializing
332,1179719,7836842,2,Nashvegans!,Nashville UX,965,1318,Movements & Politics,Tech
333,1179719,1324203,4,Nashvegans!,Nashville Psychic Meetup,965,2360,Movements & Politics,New Age & Spirituality
334,1179719,19828398,1,Nashvegans!,Nashville English Language Learning Meetup,965,436,Movements & Politics,Language & Ethnic Identity
335,1179719,15335602,1,Nashvegans!,Brentwood TN Conversational Spanish Language Meetup Group,965,315,Movements & Politics,Language & Ethnic Identity
336,1179719,18297014,1,Nashvegans!,Nashville Christian Singles,965,1683,Movements & Politics,Outdoors & Adventure
337,1179719,1578685,1,Nashvegans!,Transition Nashville,965,674,Movements & Politics,Community & Environment
338,1179719,10178242,1,Nashvegans!,Nashville Mobile Developers,965,1166,Movements & Politics,Tech
339,1179719,19556549,1,Nashvegans!,Inner Engineering Nashville (Isha Yoga & Meditation Classes),965,1103,Movements & Politics,Health & Wellbeing
340,1179719,16062152,1,Nashvegans!,Design Thinking Nashville,965,1026,Movements & Politics,Tech
341,1179719,227528,2,Nashvegans!,Nashville Spanish Meetup,965,1417,Movements & Politics,Language & Ethnic Identity
342,1179719,18660552,1,Nashvegans!,The Nashville TENNISseans,965,508,Movements & Politics,Sports & Recreation
343,1179719,11077852,1,Nashvegans!,Sunday Assembly Nashville,965,918,Movements & Politics,Religion & Beliefs
344,1179719,7263452,1,Nashvegans!,TuneTown Show Chorus,965,131,Movements & Politics,Music
345,1179719,25397992,1,Nashvegans!,the New World is in Order!,965,73,Movements & Politics,New Age & Spirituality
346,1179719,18243826,1,Nashvegans!,Middle TN 40+ singles,965,2583,Movements & Politics,Singles
347,1179719,14566132,2,Nashvegans!,Nashville ADHD Adults,965,359,Movements & Politics,Support
348,1179719,15297782,1,Nashvegans!,Nashville Product Meetup,965,560,Movements & Politics,Tech
349,1179719,2496252,1,Nashvegans!,Oneness Nashville,965,874,Movements & Politics,New Age & Spirituality
350,1179719,6928642,1,Nashvegans!,Middle Tennessee Sierra Club Outings and Adventures,965,3509,Movements & Politics,Community & Environment
351,1179719,18562307,2,Nashvegans!,Nashville Young Professionals Meetup,965,3210,Movements & Politics,Career & Business
352,1179719,12847372,1,Nashvegans!,Mount Juliet/Wilson County Hiking & Outdoors,965,802,Movements & Politics,Outdoors & Adventure
353,1179719,19728145,1,Nashvegans!,Stepping Out Social Dance Meetup,965,1778,Movements & Politics,Dancing
354,1179719,19262745,1,Nashvegans!,Tennessee Americans United for Separation of Church & State,965,185,Movements & Politics,Movements & Politics
355,1179719,1169709,1,Nashvegans!,Nashville Filmmakers,965,1189,Movements & Politics,Movies & Film
356,1179719,19997487,1,Nashvegans!,Developer Launchpad Nashville,965,576,Movements & Politics,Tech
357,1179719,1526075,1,Nashvegans!,Nashville Area Gamer Association - NAGA,965,2730,Movements & Politics,Games
358,1179719,1078077,1,Nashvegans!,PROVIDENT LIVING & SELF-RELIANCE,965,777,Movements & Politics,Education & Learning
359,1179719,5282132,1,Nashvegans!,One Dharma Nashville Meditation Group,965,1191,Movements & Politics,New Age & Spirituality
360,1179719,1371991,3,Nashvegans!,The Joy of Dining Out with Friends Meetup,965,2032,Movements & Politics,Food & Drink
361,1179719,18506072,4,Nashvegans!,20s in Nashville,965,3811,Movements & Politics,Socializing
362,1179719,18286946,1,Nashvegans!,Dine and Unwind in East Nashville,965,2667,Movements & Politics,Food & Drink
363,1179719,5618532,1,Nashvegans!,Nashville Salesforce Admins & Developers Group,965,501,Movements & Politics,Tech
364,1179719,19934054,1,Nashvegans!,Outdoor Fit - HIIT,965,205,Movements & Politics,Fitness
365,1179719,11625832,1,Nashvegans!,PyNash,965,1442,Movements & Politics,Tech
366,1179719,1763190,1,Nashvegans!,Nashville Tennis Meetup,965,1563,Movements & Politics,Sports & Recreation
367,1179719,18517376,1,Nashvegans!,Nashville Pilgrimage Hiking & Walking Meetup Group,965,984,Movements & Politics,Outdoors & Adventure
368,1179719,1187715,4,Nashvegans!,What the Pho!,965,1889,Movements & Politics,Food & Drink
369,1179719,16487812,1,Nashvegans!,Code for Nashville,965,1763,Movements & Politics,Tech
370,1179719,10426762,1,Nashvegans!,Women 'n' Wine of Green Hills,965,401,Movements & Politics,Career & Business
371,1179719,23674770,3,Nashvegans!,Whole-Food Plant-Based Dieters,965,250,Movements & Politics,Health & Wellbeing
372,1179719,19249559,1,Nashvegans!,Climb Nashville Meetup,965,933,Movements & Politics,Outdoors & Adventure
373,1179719,18923420,1,Nashvegans!,20&UP Tennis: Nashville,965,590,Movements & Politics,Sports & Recreation
374,1179719,22730657,1,Nashvegans!,Her Heart Project,965,490,Movements & Politics,Health & Wellbeing
375,1179719,11938732,1,Nashvegans!,Conscious Nashville,965,90,Movements & Politics,Community & Environment
376,1179719,18589616,1,Nashvegans!,Agile Nashville User Group,965,862,Movements & Politics,Tech
